"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"jiri lehecka",0.460674157303371,1.26241892790572,0.304168268951424,-0.545714424410453,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.0770279947665501,-0.131566736777363,-0.178729137440144,0.473429550439888,0.467585704333235,0.440789371728897,0.0907135674716072
"jiri vesely",0.5,2.65343051027863,-0.790399287160188,1.58577877772146,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.03550833405149,0.0745830466316198,0.116135953528538,0.471239043863112,0.47142924983338,0.483927577733994,0.662308542599693
"joao sousa",0.409836065573771,-1.05834382204916,-0.31280780452844,0.979251935128882,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,-0.0279186188668727,-0.155058746796258,-0.280416575238314,0.485430465964422,0.482753732397424,0.464615106582642,-0.17884271319465
"john isner",0.476923076923077,2.91327493571899,0.401605011865101,1.26382489855385,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,0.00769811036258083,0.0147945655102148,0.0530951331628069,0.474325764785455,0.474243739029366,0.489935338497162,0.60833953872613
"john millman",0.5,-1.6838573346045,1.92209363149899,-1.78760456690013,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.114844599313871,0.195877336199082,0.123081943901777,0.46415433773707,0.481480318713345,0.485905587673187,-0.446751149181015
"jordan thompson",0.457792207792208,-0.542545888508669,-0.258967485535106,0.0726580554037953,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.0767692515692138,0.147191035635879,-0.0622515651840137,0.473990878673516,0.491655218859219,0.476950913667679,-0.0573467021733713
"juncheng shang",0.434426229508197,-1.88817079347936,1.63261830782222,0.103781773615127,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.165510443262156,-0.00864794406098647,-0.103565817423709,0.489859450440118,0.486607780312001,0.489445865154266,-0.126917743696471
"kamil majchrzak",0.45,0.853962796934194,0.196059789444956,-0.804663660879858,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.11548222381162,-0.271557675127704,-0.154495613710742,0.473651456737776,0.459578801189549,0.458772927522659,-0.0253683858173468
"karen khachanov",0.514124293785311,0.648183698394391,-0.48358599439334,0.210208226897245,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.126872532335857,0.0694029864235466,0.0680846336602241,0.47285288169269,0.466245045083255,0.455579280853271,0.162687572689357
"kei nishikori",0.509615384615385,-1.17483242964576,-0.806809976018185,-0.186189306847865,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0231554874919398,0.162746844281115,0.163513408533915,0.468824824537464,0.475497926388792,0.487435966730118,-0.373502835881506
"kevin anderson",0.448717948717949,2.15305616079337,0.106890220629974,-0.0983004612065475,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.103451468295757,-0.248255075445993,-0.0762885705688584,0.484212009100078,0.461941378396785,0.482375055551529,0.35960782231894
"laslo djere",0.475490196078431,-0.0528113848545272,1.02054158178014,0.387850709826969,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0997739271433756,0.0325452972265212,0.172975120683988,0.478937449578159,0.476197036823583,0.525561273097992,0.0794480723008551
"lloyd harris",0.425531914893617,0.711892995676781,0.31569623944189,-0.453358290225293,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,-0.0326107649954892,-0.312264005095807,-0.285964524668936,0.482218630998903,0.464442871761446,0.446738809347153,0.0670350641929663
"lorenzo musetti",0.537688442211055,-0.399486226642264,-0.258570998095329,0.533645258897562,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.268674565569469,0.265888901666014,0.280432285984381,0.475044674867096,0.474593983648033,0.49158376455307,0.0192020007033342
"lorenzo sonego",0.45360824742268,0.162666924204733,-0.77096393996143,0.415252066057035,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.311513887262287,-0.298896696741085,-0.0595767203517619,0.463726818476547,0.456098628924613,0.482056677341461,-0.121002517664091
"luca nardi",0.52,-1.24815027694296,-1.59143160194508,-3.55523568650214,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.649644459058374,-0.439451653863997,-0.205116547497619,0.435143432675955,0.422100668928111,0.371679246425629,-0.708787773762799
"luca van assche",0.392156862745098,-1.18812535119441,-1.11853007227766,0.100830805458952,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.656224840990432,-0.334566689112701,-0.21264132449003,0.459193012938349,0.473830502914288,0.502271115779877,-0.446067200957209
"luciano darderi",0.591836734693878,-0.966275231924492,-0.163587483122916,-2.70715747717564,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.400510630462499,0.222328889815771,0.021246975805719,0.47093926334176,0.452755297522231,0.361555427312851,-0.540342403160494
"mackenzie mcdonald",0.467741935483871,-0.129170246032409,0.138718207204335,0.0644497275951108,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.118462290581975,0.0202388042841914,-0.0639357000729783,0.481294433715492,0.477785717555027,0.466140896081924,-0.0553491868488114
"marco cecchinato",0.521739130434783,1.05330524655403,-1.84137003420525,-3.4713497581187,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.623147502846434,-0.19400449799615,-0.060868140896558,0.43606060300572,0.441854202979074,0.410951197147369,-0.470048052263311
"marcos giron",0.452054794520548,-1.4888650557592,0.308779047195045,0.292919299662252,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.00907247319950181,-0.242519608723696,-0.135590230744318,0.479129009647098,0.46129329604005,0.462023198604584,-0.159201710690569
"mariano navone",0.45,-0.84088470051812,-1.03684097254027,-0.348500852469249,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.168606681874324,-0.346372162706631,-0.132369979823365,0.471148205453913,0.453379287836063,0.465073645114899,-0.234829719300633
"marin cilic",0.604166666666667,0.511645450535184,1.02931470636198,0.675612673785715,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.577922610827637,0.598925794504185,0.592983986240244,0.476949619696359,0.479811170071248,0.511567294597626,0.333359352172101
"marton fucsovics",0.480392156862745,0.23274026322749,-0.376952056128749,0.653007159161752,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0800714241024492,0.166485784250159,0.130743672617555,0.477075021983239,0.485645784450982,0.508445501327515,0.0264186323484821
"matteo arnaldi",0.481481481481481,-0.63948691010298,-0.820728149804442,0.548715433375678,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.103451036140605,0.0955258443018959,0.13754243753791,0.477969117615748,0.479398956470496,0.509250581264496,-0.194257215806116
"matteo berrettini",0.448369565217391,1.42775464534704,0.0588671402823955,-0.210880312143188,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.189511742988557,-0.362831904288659,-0.148356147200022,0.470473816817729,0.452564236543808,0.462214082479477,0.134165338232951
"mattia bellucci",0.5,0.273111358301154,-0.768323054254696,-1.67165074581735,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,-0.0463041108679908,0.0596342714491109,0.0289800009464757,0.467384000155391,0.470190517411876,0.459108173847198,-0.252099881343714
"max purcell",0.52112676056338,0.0279169368300509,-0.582036868546635,0.776877003180932,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.118367985068818,0.395509281164969,0.291064627343527,0.47111787011749,0.490910502666166,0.511806905269623,0.0952773558305858
"maximilian marterer",0.409090909090909,1.6579025795641,-1.3555920496688,-1.94245796066873,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.376135281571146,-0.649533008889066,-0.375328643162226,0.469164305583354,0.442029908733329,0.438360661268234,0.0407614465851866
"michael mmoh",0.473118279569892,0.54525891344762,-0.0463624529856787,0.282444061664434,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0423818535255728,-0.306252199870083,-0.0883944185278323,0.476685058855215,0.448921041315813,0.453593730926514,0.0786111073129968
"mikael ymer",0.489583333333333,-1.37570324415863,-0.800226957133035,-0.415283094070901,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.0489229333855549,0.157488309360663,0.149065547834008,0.469245425788945,0.481805988195927,0.504120171070099,-0.506021459197287
"mikhail kukushkin",0.41025641025641,-1.11753274217254,-0.497968757410006,-0.685437069989171,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.490137555635103,-0.338061823069729,-0.330472257774433,0.463570382455947,0.467447646487669,0.449924319982529,-0.271211851922478
"miomir kecmanovic",0.482142857142857,-0.316348829525295,-0.0506436080937664,0.746082261180534,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.0532111548196576,0.239348784306937,0.129469972820281,0.475475768353908,0.49109421242349,0.506265103816986,0.0779518032651248
"nick kyrgios",0.503759398496241,2.22694502026716,2.14596958762731,0.771842319393197,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,0.681256017363131,0.111025253514808,0.0528941768558003,0.500950672572773,0.473183433142027,0.462014973163605,1
"nicolas jarry",0.433734939759036,0.266657677513592,-0.592064339551967,-1.47189527600146,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.256678933074373,-0.32013497928347,-0.0786118422279182,0.470097394503155,0.461029085424109,0.497269749641418,-0.100230859598105
"nikoloz basilashvili",0.55,0.186067338678914,-0.961190314429763,-2.35815569582651,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.0277132520309406,0.243360994165742,0.335376862035085,0.458732846620466,0.468582506492029,0.494447708129883,-0.431119544385602
"norbert gombos",0.5,-0.177863313497339,1.02233347523996,-2.33109363231379,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,0.358144748803523,0.533623012841334,0.344168743301918,0.486441834609624,0.509467663146025,0.548864483833313,0.100708789026635
"novak djokovic",0.532388663967611,-0.0544896934381163,1.42237609165291,0.120995326321054,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.327641544504799,0.34916344475978,0.295179785873805,0.478833065833888,0.483278716629401,0.501285970211029,0.204335031762037
"nuno borges",0.572254335260116,-0.435935524526537,0.262849581336505,-0.134644594686151,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,0.15708698033659,0.378191044085869,0.345420107548093,0.463200312747473,0.472263272818621,0.474201887845993,-0.193444421444179
"oscar otte",0.428571428571429,-1.87716288467468,1.65746529334299,-0.335427580619125,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0358829491236795,-0.122811602152844,-0.215204244047287,0.484866930470074,0.479118617115861,0.463733404874802,-0.283937508842906
"pablo andujar",0.408602150537634,-0.364059504938585,-1.42725926313572,0.0250273771212023,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.467399851880038,-0.380212850732452,-0.247866932538284,0.464957002615083,0.464511703741532,0.475165396928787,-0.141921363767775
"pablo carreno busta",0.468085106382979,-0.630094999153863,0.316261359113555,0.26987711558345,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.00665129302869694,-0.145378475194996,-0.0390737314724788,0.475960454152847,0.463946288850881,0.472864538431168,0.00291011550700257
"pavel kotov",0.475728155339806,-1.58023068757646,0.259821793170402,-0.21062124263085,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.0120458521361008,-0.162468931021323,-0.0186180795000679,0.473623103587087,0.459957045308392,0.470754206180573,-0.23515026700246
"pedro cachin",0.518518518518518,0.384706255252747,2.19025366794797,-1.45233901671098,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.242818213960469,0.0214747100203256,0.210998070728306,0.477479010735836,0.460794141151285,0.491714388132095,0.194784985577914
"pedro martinez",0.473214285714286,-0.26553329609198,0.313943373256706,-0.153464669385297,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0255347524451429,0.0657457193475482,0.0358874021466406,0.475872921621009,0.479714382223326,0.488885790109634,-0.0876011861047001
"peter gojowczyk",0.516666666666667,-0.277609458154954,-1.02568053417426,-0.512870361773073,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.0129226282002315,0.153070989874418,0.197328545754176,0.466999072604664,0.472322313816426,0.489744424819946,-0.143826218496196
"philipp kohlschreiber",0.407407407407407,-1.1925016216631,-0.670478380732818,0.0699559403060884,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.273945768927018,-0.34914708755126,-0.293162732878923,0.47430030694867,0.467488184236153,0.4635069668293,-0.221633748047976
"quentin halys",0.418604651162791,1.2618940498955,-0.321724247926742,0.708415304480346,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,-0.223785875969029,-0.344501680682619,-0.276521185105013,0.474530306833711,0.464103562700231,0.456620305776596,0.234053703133476
"radu albot",0.457142857142857,-0.571502590341041,0.678816352982084,-0.326981310962833,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0143166834567894,0.0961315072916617,0.0176775818595449,0.47840662332184,0.487642768221565,0.500386536121368,-0.129041034755492
"rafael nadal",0.533333333333333,1.09189905936313,-0.41993029336359,-1.24534375452307,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.0633732071784926,0.188534883372784,0.128863307248145,0.466200607959842,0.469650183683423,0.452943205833435,0.0981331391812163
"reilly opelka",0.470588235294118,1.62209673027482,-0.364880556331347,0.100132287917584,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,0.212515103326787,0.0671629396617897,-0.0257731761849134,0.485183906422244,0.480715883017056,0.474053233861923,0.568865743919577
"richard gasquet",0.45360824742268,-0.130355965007336,-0.846513390008514,0.596897101554453,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,-0.0276175825295711,0.1640829621785,-0.0352838068597466,0.477104155680956,0.494463505444504,0.488974571228027,-0.0944821968909975
"rinky hijikata",0.470873786407767,-1.14046011793907,-0.613270980700066,0.710115630379262,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0332747048835953,-0.031564475118292,-0.174729394474951,0.47668359851098,0.472438690404403,0.431338489055634,-0.25244430772342
"roberto bautista agut",0.569767441860465,-0.0134020515466534,-1.01715753983627,-0.696189762505679,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.219273548671798,0.48738925247609,0.47622461124984,0.466604436077172,0.482149213449366,0.514033138751984,-0.22680527981705
"roberto carballes baena",0.514492753623188,-0.386996716927723,-0.536494864676264,0.758346096296299,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.245688728217561,0.270588639881402,0.162217503347889,0.478381353279691,0.482792281017164,0.482002943754196,-0.0960802663201166
"roman safiullin",0.525,0.595341623248879,0.610003902366232,1.69488490759391,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.456664584025574,0.215939316076538,0.227824423071176,0.486320556888676,0.474726481373336,0.48977655172348,0.41739547300094
"sam querrey",0.406779661016949,1.4420206178958,1.60617049482511,0.646238658620905,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.155943064823799,-0.147704048086424,-0.321984717237658,0.49467649868354,0.484392122369994,0.45595109462738,0.449148503978005
"sebastian baez",0.472222222222222,-1.25759864488486,-0.218264726448957,0.177708186215277,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.0606839736679567,-0.00407115612397453,-0.0680069947980232,0.471999282754424,0.47426297593591,0.460329800844193,-0.178600431020212
"sebastian korda",0.510204081632653,0.05242675596219,-0.386647333057338,-0.703569962106307,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.000980279044927044,0.179601336740259,0.242550011370909,0.467667745257438,0.476696390880513,0.509332001209259,-0.0391122679360887
"sebastian ofner",0.461538461538462,0.395436533805786,0.414978043271909,0.54533860666324,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,0.045917641327321,-0.0203476764471303,0.01266898618688,0.479058123514751,0.476510918955745,0.494396448135376,0.0525541503763096
"stan wawrinka",0.491666666666667,0.000261835254509969,-0.482257299273547,0.797009463695554,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.0670160097807435,0.245233508698534,0.190421226887929,0.474311562148321,0.48837565050213,0.513733983039856,-0.0127962751417538
"stefano travaglia",0.487179487179487,0.515186442457686,1.40358674571907,-0.547008265712919,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,-0.106718123684143,0.169465686486987,0.138382267842075,0.466980123983955,0.483607752614795,0.503573715686798,0.0548603391796452
"stefanos tsitsipas",0.465909090909091,1.08496423362399,-0.403669199049484,1.14426408630776,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,0.0726401314839552,-0.0923568097242165,0.0214633015638138,0.479484506669354,0.469072494733271,0.492362946271896,0.168489474050106
"steve johnson",0.445652173913043,0.813133620506037,-0.336116433274971,0.350024358646747,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.229518289025802,-0.10857278383659,-0.161454985822272,0.469106468833542,0.474548268032449,0.461305290460587,0.223417521456864
"sumit nagal",0.523809523809524,-2.46255782982646,2.72231340861403,-2.18318664724512,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,0.529442160876011,0.428190201967267,0.132847450700745,0.489976710294313,0.492715456844393,0.463965982198715,-0.154180895709104
"tallon griekspoor",0.510204081632653,0.853860311824751,0.587178620626549,0.892138266197436,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.314154832427223,0.024188459567856,0.165409550866853,0.482424688319375,0.463818080295046,0.487364709377289,0.26415323886861
"taro daniel",0.529411764705882,-0.104435746847677,0.0515898451979538,1.16821540697014,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.314662952600146,0.317403304209385,0.261237134776156,0.478788736191891,0.481649084238177,0.494710922241211,0.173386157535387
"taylor fritz",0.525,0.514714310201354,1.37206051487523,0.859237605494269,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.291872445260132,0.584184109602861,0.235391116295113,0.478555468114532,0.505241139545789,0.491931319236755,0.386859471698723
"tennys sandgren",0.212121212121212,0.577461077260044,-0.523307167032075,0.406922847004134,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,-1,-1,-1,0.477298737957646,0.479298465717398,0.46497917175293,0.051691647443771
"thanasi kokkinakis",0.464566929133858,0.323197256932972,0.311573973757309,1.82826697757553,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.125470259180386,0.138104411983838,-0.0323445121732813,0.482229628869781,0.488621537431553,0.478433609008789,0.236065650353531
"thiago monteiro",0.401785714285714,0.0788166716443648,-1.0472769096157,0.19422940611544,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.424155513921804,0.126288564285659,-0.0434525660915714,0.468293523798743,0.508777777297027,0.540453732013702,-0.00243134536316581
"thiago seyboth wild",0.555555555555556,-0.184427719200375,1.1492770844379,-1.80700721998428,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.399228327924881,0.44753726809972,0.447696565226372,0.477791975611202,0.483631319413628,0.520664870738983,-0.167478569518366
"tim van rijthoven",0.46875,1.6436361864879,-0.129331256885314,-1.0350944196928,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.331396448756626,-0.222827000887645,-0.215097696179503,0.459904782882947,0.457304668414213,0.422047853469849,0.254088105737495
"tomas machac",0.616822429906542,0.0841300935569629,-0.790565284793806,0.356750553378038,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.500512483109963,0.580043301834916,0.48584626487575,0.470890544711249,0.473985893617505,0.467917680740356,0.0408825202684527
"tommy paul",0.498896247240618,-0.654973884028713,-0.049114406027186,0.192608179814476,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,0.117382879488192,0.00437030891479629,0.0633538289763923,0.475307326453809,0.465982640672584,0.470042794942856,-0.0455957187680012
"ugo humbert",0.40650406504065,-0.314803220760894,0.0499286101936059,-0.948840012816781,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.357241634614427,-0.468200246756831,-0.252401980597862,0.470547489526396,0.457926938103167,0.476052314043045,-0.0929319556088428
"vasek pospisil",0.457446808510638,1.99048559160088,0.0204138414151115,1.68910639538813,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.137040508316555,0.00232952935519466,-0.0478085940778192,0.471216680140887,0.479767528181786,0.481422454118729,0.625657382644854
"yannick hanfmann",0.412698412698413,1.00644925255448,1.25498474872247,0.7751606712374,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.203901093737811,0.0335704239555728,-0.100134441556861,0.476592681883087,0.4974209038029,0.512982189655304,0.460323076520851
"yibing wu",0.546666666666667,0.00260532809049414,-1.63622150870757,0.759677064005647,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.234283387573356,0.439058800417912,0.185085386489264,0.471713404827214,0.485921203724041,0.4551100730896,-0.128485305967055
"yoshihito nishioka",0.443181818181818,-1.44874717670876,-0.375798452064679,-0.763572746773416,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.282632068119714,-0.250214507734543,-0.0965620770206055,0.467074430441209,0.463642753905225,0.482349723577499,-0.330872750933416
"yosuke watanuki",0.483333333333333,0.4304601630029,0.298420572516585,0.334686178116728,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.140558768203115,0.024026229658335,0.0515475550115598,0.479364794751494,0.472850702675742,0.482839107513428,0.0957945994291059
"yunchaokete bu",0.325,-0.637503000823842,-0.159240706224089,-1.47266933690205,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,-0.740949065185373,-0.778978235675766,-0.454614432989702,0.467997053876893,0.459612703964134,0.503090858459473,-0.230753352468073
"zizou bergs",0.477064220183486,-0.0758018607915299,2.95154890651535,0.433883239596821,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,0.25821171635837,-0.0543687185519939,0.0466856191779375,0.486103198471761,0.468464997447537,0.487963557243347,0.267645299799968
